Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
MIE,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",9.7,259895398,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/mie
RQI,Cohen & Steers Quality Income Realty Fund Inc,12.78,1395082718,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/rqi
RNP,Cohen & Steers Reit and Preferred Income Fund Inc,21.18,1007463468,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/rnp
PSF,"Cohen & Steers Select Preferred and Income Fund, Inc.",28.26,338966576.5,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/psf
RFI,"Cohen & Steers Total Return Realty Fund, Inc.",12.63,330090973.5,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/rfi
CFX,Colfax Corporation,36.53,4497421781,n/a,2008,Capital Goods,Fluid Controls,http://www.nasdaq.com/symbol/cfx
CL,Colgate-Palmolive Company,73.21,64286083376,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/cl
CXE,Colonial High Income Municipal Trust,5.2,163819021.6,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/cxe
CIF,Colonial Intermediate High Income Fund,2.82,55358585.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cif
CXH,Colonial Investment Grade Municipal Trust,9.72,95731434.36,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/cxh
CMU,Colonial Municipal Income Trust,4.7,133081689.1,n/a,1987,n/a,n/a,http://www.nasdaq.com/symbol/cmu
CLNS,"Colony NorthStar, Inc.",12.57,6878904180,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/clns
CLNS^B,"Colony NorthStar, Inc.",25.29,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clns^b
CLNS^D,"Colony NorthStar, Inc.",25.55,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clns^d
CLNS^E,"Colony NorthStar, Inc.",26.58,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clns^e
CLNS^G,"Colony NorthStar, Inc.",25.68,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clns^g
CLNS^H,"Colony NorthStar, Inc.",25.4192,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clns^h
CLNS^I,"Colony NorthStar, Inc.",25.43,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clns^i
CLNS^J,"Colony NorthStar, Inc.",25.44,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clns^j
CXP,"Columbia Property Trust, Inc.",22.49,2694383144,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cxp
STK,"Columbia Seligman Premium Technology Growth Fund, Inc",23.16,356165411.5,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/stk
CCZ,Comcast Corporation,51.6,0,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/ccz
CMA,Comerica Incorporated,74.93,13031453797,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cma
CMA.WS,Comerica Incorporated,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cma.ws
FIX,"Comfort Systems USA, Inc.",41.15,1528073400,n/a,1997,Capital Goods,Engineering & Construction,http://www.nasdaq.com/symbol/fix
CMC,Commercial Metals Company,18.63,2158099815,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/cmc
CBU,"Community Bank System, Inc.",51.38,2599160060,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cbu
CYH,"Community Health Systems, Inc.",4.38,502504264.4,n/a,2000,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/cyh
CHCT,Community Healthcare Trust Incorporated,27.26,490916153.4,n/a,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/chct
CIG,Comp En De Mn Cemig ADS,2.04,2642333831,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/cig
CIG.C,Comp En De Mn Cemig ADS,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cig.c
CBD,Companhia Brasileira de Distribuicao,21.73,5784938870,n/a,1997,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/cbd
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,8.9,6083237834,n/a,2002,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/sbs
ELP,Companhia Paranaense de Energia (COPEL),7.3,1997684238,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/elp
CCU,"Compania Cervecerias Unidas, S.A.",27.5,5080664490,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/ccu
CODI,Compass Diversified Holdings,16.55,991345000,n/a,2006,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/codi
CODI^A,Compass Diversified Holdings,24.74,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/codi^a
CMP,"Compass Minerals International, Inc.",66.05,2234306441,n/a,2003,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/cmp
CRK,"Comstock Resources, Inc.",6.03,93337013.25,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/crk
CAG,"ConAgra Brands, Inc.",34.8,14215734994,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/cag
CXO,Concho Resources Inc.,143.21,21294758743,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cxo
CCM,Concord Medical Services Holdings Limited,3.86,167385009.1,n/a,2009,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/ccm
CNDT,Conduent Incorporated,15.81,3322477492,n/a,2016,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/cndt
CNNX,Cone Midstream Partners LP,16.72,1063218162,n/a,2014,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/cnnx
COP,ConocoPhillips,52.99,63350383514,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/cop
CNX,CONSOL Energy Inc.,15.73,3619535637,n/a,1999,Energy,Coal Mining,http://www.nasdaq.com/symbol/cnx
ED,Consolidated Edison Inc,87.19,27034898410,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ed
STZ,Constellation Brands Inc,218.67,42773766237,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/stz
STZ.B,Constellation Brands Inc,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stz.b
CSTM,Constellium N.V.,10.25,1083790136,n/a,2013,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/cstm
TCS,Container Store (The),5.37,259303133.9,n/a,2013,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/tcs
CBPX,"Continental Building Products, Inc.",26.6,1021987242,n/a,2014,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/cbpx
CLR,"Continental Resources, Inc.",46.69,17518503728,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/clr
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",9.71,969854967.7,n/a,2013,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/vlrs
CVG,Convergys Corporation,23.33,2176224500,n/a,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/cvg
COO,"Cooper Companies, Inc. (The)",229.06,11212312914,n/a,n/a,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/coo
CTB,Cooper Tire & Rubber Company,33.6,1722799008,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/ctb
CPS,Cooper-Standard Holdings Inc.,120.12,2130226458,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/cps
CPA,"Copa Holdings, S.A.",122.99,5180801980,n/a,2005,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/cpa
CLB,Core Laboratories N.V.,105.4,4653132271,n/a,1995,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/clb
CXW,"CoreCivic, Inc.",24.61,2908387306,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cxw
CLGX,"CoreLogic, Inc.",44.87,3696113573,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/clgx
CORR,"CorEnergy Infrastructure Trust, Inc.",36.94,439927473.4,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/corr
CORR^A,"CorEnergy Infrastructure Trust, Inc.",26.07,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/corr^a
COR,CoreSite Realty Corporation,115.98,3971329634,n/a,2010,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cor
COR^A.CL,CoreSite Realty Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cor^a.cl
GLW,Corning Incorporated,31.73,27575192444,n/a,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/glw
GYC,Corporate Asset Backed Corp CABCO,23.9527,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gyc
OFC,Corporate Office Properties Trust,32.37,3224343136,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ofc
CZZ,Cosan Limited,8.17,2162524514,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/czz
CMRE,Costamare Inc.,5.9,631506718.3,n/a,2010,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/cmre
CMRE^B,Costamare Inc.,24.8421,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cmre^b
CMRE^C,Costamare Inc.,25.4,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cmre^c
CMRE^D,Costamare Inc.,26.57,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cmre^d
COTV,"Cotiviti Holdings, Inc.",31.72,2929933705,n/a,2016,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/cotv
COT,Cott Corporation,16.15,2245202878,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/cot
COTY,Coty Inc.,16.31,12216358140,n/a,2013,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/coty
CFC^B,Countrywide Financial Corporation,25.69,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfc^b
CUZ,Cousins Properties Incorporated,9.14,3838987717,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cuz
CVA,Covanta Holding Corporation,15.55,2037281540,n/a,n/a,Basic Industries,Electric Utilities: Central,http://www.nasdaq.com/symbol/cva
CPF,CPB Inc.,29.47,897042840.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cpf
CPL,CPFL Energia S.A.,16.75,8525035998,n/a,2004,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/cpl
CR,Crane Company,82.67,4927179370,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/cr
CRD.A,Crawford & Company,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/crd.a
CRD.B,Crawford & Company,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/crd.b
BAP,Credicorp Ltd.,206.56,19495545920,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bap
CS,Credit Suisse Group,16.03,40928905805,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cs
CPG,Crescent Point Energy Corporation,8.58,4679965710,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cpg
CEQP,Crestwood Equity Partners LP,23.35,1641296508,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ceqp
CRH,CRH PLC,35.8,29962701311,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/crh
CRT,Cross Timbers Royalty Trust,15.08,90480000,n/a,1992,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/crt
CAPL,CrossAmerica Partners LP,25.15,851603320.1,n/a,2012,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/capl
CCI,Crown Castle International Corporation,113.28,46022809571,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cci
CCI^A,Crown Castle International Corporation,1139.69,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cci^a
CCK,"Crown Holdings, Inc.",59.15,7942240261,n/a,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/cck
CRY,"CryoLife, Inc.",18.65,623983344.8,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cry
CSRA,CSRA Inc.,28.82,4711347684,n/a,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/csra
CSS,"CSS Industries, Inc.",26.91,244730142.5,n/a,n/a,Consumer Services,Consumer: Greeting Cards,http://www.nasdaq.com/symbol/css
CTS,CTS Corporation,26.2,862950710,n/a,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/cts
CUBE,CubeSmart,29.09,5261839664,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cube
CUB,Cubic Corporation,53,1437729622,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cub
CFR,"Cullen/Frost Bankers, Inc.",93.35,5896405235,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cfr
CFR^A,"Cullen/Frost Bankers, Inc.",25.436,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfr^a
CULP,"Culp, Inc.",28.75,357683378.8,n/a,n/a,Basic Industries,Textiles,http://www.nasdaq.com/symbol/culp
CMI,Cummins Inc.,168.95,28040213856,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cmi
CW,Curtiss-Wright Corporation,118.23,5217414587,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cw
SRF,Cushing Energy Income Fund (The),8.849,21901177.66,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/srf
SZC,Cushing Renaissance Fund (The),18.7,109467125.9,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/szc
CUBI,"Customers Bancorp, Inc",25.06,771538057.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cubi
CUBI^C,"Customers Bancorp, Inc",27,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cubi^c
CUBI^D,"Customers Bancorp, Inc",26.75,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cubi^d
CUBI^E,"Customers Bancorp, Inc",26.77,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cubi^e
CUBI^F,"Customers Bancorp, Inc",26.3428,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cubi^f
CUBS,"Customers Bancorp, Inc",25.9174,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cubs
CVI,CVR Energy Inc.,30.37,2637058989,n/a,2007,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/cvi
UAN,"CVR Partners, LP",3.3,373833810.9,n/a,2011,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/uan
CVRR,"CVR Refining, LP",12.3,1815480000,n/a,2013,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/cvrr
CVS,CVS Health Corporation,70.99,71912332251,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/cvs
CELP,"Cypress Energy Partners, L.P.",7.3318,87122269.05,n/a,2014,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/celp
CYS,"CYS Investments, Inc.",7.89,1223028987,n/a,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cys
CYS^A,"CYS Investments, Inc.",24.8664,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cys^a
CYS^B,"CYS Investments, Inc.",24.39,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cys^b
DHI,"D.R. Horton, Inc.",46,17217019610,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/dhi
CB,D/B/A Chubb Limited New,151.35,70259997581,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/cb
DAN,Dana Incorporated,30.57,4428705094,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/dan
DHR,Danaher Corporation,92.24,64162628906,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dhr
DAC,Danaos Corporation,1.7,186658898.4,n/a,2006,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dac
DQ,DAQO New Energy Corp.,39.81,418762942.6,n/a,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/dq
DRI,"Darden Restaurants, Inc.",82.64,10220358702,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dri
DAR,Darling Ingredients Inc.,16.27,2678972758,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/dar
DVA,DaVita Inc.,55,10516000000,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/dva
DCP,DCP Midstream LP,34.33,4919568920,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/dcp
DCT,DCT Industrial Trust Inc,59.75,5564684860,n/a,2006,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dct
DDR,DDR Corp.,8.06,2969825506,n/a,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ddr
DDR^A,DDR Corp.,25.5,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ddr^a
DDR^J,DDR Corp.,25.3677,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ddr^j
DDR^K,DDR Corp.,25.3,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ddr^k
DF,Dean Foods Company,9.53,866421608.2,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/df
DECK,Deckers Outdoor Corporation,68.45,2192906981,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/deck
DE,Deere & Company,132.23,42485082740,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/de
DEX,Delaware Enhanced Global Dividend,11.61,183915728.3,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/dex
DDF,"Delaware Investments Dividend & Income Fund, Inc.",10.65,81878893.35,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/ddf
DKL,"Delek Logistics Partners, L.P.",29.45,717444908.7,n/a,2012,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/dkl
DK,"Delek US Holdings, Inc.",27.44,2233848472,n/a,2017,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/dk
DVMT,Dell Technologies Inc.,82.58,16775348271,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/dvmt
DLPH,Delphi Automotive plc,95.29,25331873970,n/a,2011,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/dlph
DAL,"Delta Air Lines, Inc.",48.89,34857256766,n/a,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/dal
DEL,Deltic Timber Corporation,93.49,1139558305,n/a,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/del
DLX,Deluxe Corporation,68.31,3287185266,n/a,n/a,Consumer Durables,Publishing,http://www.nasdaq.com/symbol/dlx
DNR,Denbury Resources Inc.,1.78,717421750.1,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dnr
DESP,"Despegar.com, Corp.",28.65,1924767452,n/a,2017,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/desp
DKT,Deutsch Bk Contingent Cap Tr V,26.35,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/dkt
DB,Deutsche Bank AG,17.94,37067628000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/db
DTK,Deutsche Bank AG,26.01,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/dtk
DXB,Deutsche Bank AG,25.71,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/dxb
DVN,Devon Energy Corporation,40.41,21235455000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dvn
DHX,"DHI Group, Inc.",1.9,95463351.1,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/dhx
DHT,"DHT Holdings, Inc.",3.97,565118773.1,n/a,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dht
DEO,Diageo plc,136.01,85059054930,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/deo
DO,"Diamond Offshore Drilling, Inc.",17.38,2385018851,n/a,1995,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/do
DRH,Diamondrock Hospitality Company,11.35,2273464383,n/a,2005,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/drh
DSX,Diana Shipping inc.,4.35,461669924,n/a,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dsx
DSX^B,Diana Shipping inc.,24.25,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dsx^b
DSXN,Diana Shipping inc.,25.3,0,n/a,2015,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dsxn
DKS,Dick&#39;s Sporting Goods Inc,26.85,2936485665,n/a,2002,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/dks
DBD,Diebold Nixdorf Incorporated,18.15,1370945421,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/dbd
DLR,"Digital Realty Trust, Inc.",120.85,24826637871,n/a,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dlr
DLR^C,"Digital Realty Trust, Inc.",27.87,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^c
DLR^G,"Digital Realty Trust, Inc.",25.45,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^g
DLR^H,"Digital Realty Trust, Inc.",26.82,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^h
DLR^I,"Digital Realty Trust, Inc.",27.3,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^i
DLR^J,"Digital Realty Trust, Inc.",25.26,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^j
DDS,"Dillard&#39;s, Inc.",57.27,1662064741,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/dds
DDT,"Dillard&#39;s, Inc.",25.54,0,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/ddt
DIN,"DineEquity, Inc",46.63,839284137.3,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/din
DPLO,"Diplomat Pharmacy, Inc.",19.66,1354034431,n/a,2014,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/dplo
