Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
APEN,Apollo Endosurgery; Inc.,4.275,73916233.43,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/apen
AINV,Apollo Investment Corporation,6.06,1323761877,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/ainv
APPF,AppFolio; Inc.,41.9,1422382820,n/a,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/appf
APPN,Appian Corporation,22.68,1363470797,n/a,2017,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/appn
AAPL,Apple Inc.,174.67,8.97E+11,n/a,1980,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/aapl
ARCI,Appliance Recycling Centers of America; Inc.,0.965,6634727.225,n/a,n/a,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/arci
APDN,Applied DNA Sciences Inc,2.44,66800019.08,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apdn
APDNW,Applied DNA Sciences Inc,0.5524,0,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apdnw
AGTC,Applied Genetic Technologies Corporation,3.8,68754293,n/a,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/agtc
AMAT,Applied Materials; Inc.,56.34,60085886876,n/a,1972,Technology,Semiconductors,http://www.nasdaq.com/symbol/amat
AAOI,Applied Optoelectronics; Inc.,45.3,874435413,n/a,2013,Technology,Semiconductors,http://www.nasdaq.com/symbol/aaoi
AREX,Approach Resources Inc.,2.37,205039969.4,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/arex
APTI,Apptio; Inc.,22.14,884618467.4,n/a,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/apti
APRI,Apricus Biosciences; Inc.,1.59,24192672.03,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/apri
APVO,Aptevo Therapeutics Inc.,3.01,64472261.56,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/apvo
APTO,Aptose Biosciences; Inc.,1.7,42040388,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/apto
AQMS,Aqua Metals; Inc.,3.72,75015600.48,n/a,2015,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/aqms
AQB,AquaBounty Technologies; Inc.,4.81,42785402.14,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aqb
AQXP,Aquinox Pharmaceuticals; Inc.,10.9,255765360.8,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aqxp
ARDM,Aradigm Corporation,3.63,54987740.94,n/a,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ardm
ARLZ,Aralez Pharmaceuticals Inc.,1.7,112153261.9,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arlz
PETX,Aratana Therapeutics; Inc.,7.055,303377691.9,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/petx
ABUS,Arbutus Biopharma Corporation,6.15,338569769.3,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/abus
ARCW,ARC Group Worldwide; Inc.,2.45,44613238.25,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/arcw
ABIO,ARCA biopharma; Inc.,1.19,17140978.96,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/abio
RKDA,Arcadia Biosciences; Inc.,0.2794,11920550.99,n/a,2015,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/rkda
ARCB,ArcBest Corporation,31.95,821314080.5,n/a,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/arcb
ACGL,Arch Capital Group Ltd.,95.32,12462218775,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/acgl
ACGLO,Arch Capital Group Ltd.,25.26,0,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/acglo
ACGLP,Arch Capital Group Ltd.,24.8,0,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/acglp
APLP,Archrock Partners; L.P.,13.05,915929205.3,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/aplp
FUV,Arcimoto; Inc.,3.9681,69154721.45,n/a,2017,Consumer Non-Durables,Motor Vehicles,http://www.nasdaq.com/symbol/fuv
ARDX,Ardelyx; Inc.,5.7,270437292.3,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ardx
ARNA,Arena Pharmaceuticals; Inc.,26.74,1048749351,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arna
ARCC,Ares Capital Corporation,16.19,6901783481,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/arcc
ARGX,argenx SE,24.15,173407432.8,7180432,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/argx
AGII,Argo Group International Holdings; Ltd.,59.95,1779367737,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/agii
AGIIL,Argo Group International Holdings; Ltd.,25.416,0,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/agiil
ARGS,Argos Therapeutics; Inc.,0.174,9565604.586,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/args
ARKR,Ark Restaurants Corp.,24.45,83757900.45,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/arkr
ARTX,Arotech Corporation,4,105710344,n/a,1994,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artx
ARQL,ArQule; Inc.,1.22,103834446.4,n/a,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arql
ARRY,Array BioPharma Inc.,11,2167301312,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arry
ARRS,ARRIS International plc,28.02,5254770657,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/arrs
DWAT,Arrow DWA Tactical ETF,11.75,8225000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwat
AROW,Arrow Financial Corporation,34.05,473669890.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/arow
ARWR,Arrowhead Pharmaceuticals; Inc.,3.685,275535199.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arwr
ARTNA,Artesian Resources Corporation,37.83,347598269.1,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/artna
ARTW,Art&#39;s-Way Manufacturing Co.; Inc.,2.55,10604817.6,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artw
ASNA,Ascena Retail Group; Inc.,2.005,392995045.5,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/asna
ASND,Ascendis Pharma A/S,36.13,1156923246,32021125,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/asnd
ASCMA,Ascent Capital Group; Inc.,12.01,148385447.6,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ascma
APWC,Asia Pacific Wire & Cable Corporation Limited,2.95,40768023.55,n/a,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/apwc
ASML,ASML Holding N.V.,179.47,12720233093,70876654,1995,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asml
ASPU,Aspen Group Inc.,8.15,110786959.8,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/aspu
AZPN,Aspen Technology; Inc.,66.22,4803296042,n/a,1994,Technology,EDP Services,http://www.nasdaq.com/symbol/azpn
ASMB,Assembly Biosciences; Inc.,33.82,585086000,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/asmb
ASFI,Asta Funding; Inc.,7.7,51003375.5,n/a,1995,Finance,Finance Companies,http://www.nasdaq.com/symbol/asfi
ASTE,Astec Industries; Inc.,52.58,1212981060,n/a,1986,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/aste
ATRO,Astronics Corporation,38.21,1096678354,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/atro
ALOT,AstroNova; Inc.,12.25,82593983.5,n/a,1983,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/alot
ASTC,Astrotech Corporation,2.88,12978642.24,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/astc
ASUR,Asure Software Inc,11.7201,145577659.2,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/asur
ASV,ASV Holdings; Inc.,8.22,80556000,n/a,2017,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/asv
ATAI,ATA Inc.,4.35,55470169.05,12751763,2008,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/atai
ATRA,Atara Biotherapeutics; Inc.,13.4,409496295,n/a,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/atra
ATHN,athenahealth; Inc.,124.63,4987404580,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/athn
ATNX,Athenex; Inc.,16.71,953532906.4,n/a,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/atnx
ATHX,Athersys; Inc.,1.87,213014147.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/athx
ATAC,Atlantic Acquisition Corp.,9.8,57550470.6,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/atac
ATACR,Atlantic Acquisition Corp.,0.527,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/atacr
ATACU,Atlantic Acquisition Corp.,10.25,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/atacu
AAME,Atlantic American Corporation,3.6,73671922.8,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/aame
ACBI,Atlantic Capital Bancshares; Inc.,16.45,422133830,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/acbi
ACFC,Atlantic Coast Financial Corporation,8.76,136250490.8,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/acfc
ABY,Atlantica Yield plc,23.48,2353101265,n/a,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/aby
ATLC,Atlanticus Holdings Corporation,2.4,37064121.6,n/a,1995,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/atlc
AAWW,Atlas Air Worldwide Holdings,53.9,1361823817,n/a,n/a,Transportation,Transportation Services,http://www.nasdaq.com/symbol/aaww
AFH,Atlas Financial Holdings; Inc.,19,228583357,n/a,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afh
AFHBL,Atlas Financial Holdings; Inc.,26.34,0,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afhbl
TEAM,Atlassian Corporation Plc,52.4,12057457093,n/a,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/team
ATNI,ATN International; Inc.,51.85,840251441.8,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/atni
ATOM,Atomera Incorporated,2.8699,34899812.13,n/a,2016,Technology,Semiconductors,http://www.nasdaq.com/symbol/atom
ATOS,Atossa Genetics Inc.,0.3716,9855601.584,n/a,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/atos
ATRC,AtriCure; Inc.,18.59,638272090.2,n/a,2005,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atrc
ATRI,Atrion Corporation,633.55,1173234499,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atri
ATTU,Attunity Ltd.,7.96,136490207.6,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/attu
LIFE,aTyr Pharma; Inc.,3.95,117358951.7,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/life
AUBN,Auburn National Bancorporation; Inc.,34.8,126799646.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/aubn
BOLD,Audentes Therapeutics; Inc.,25.29,702661102.9,n/a,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/bold
AUDC,AudioCodes Ltd.,6.88,222989716.5,n/a,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/audc
AUPH,Aurinia Pharmaceuticals Inc,5.77,484522288.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/auph
EARS,Auris Medical Holding AG,0.6851,30370280.21,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ears
ADSK,Autodesk; Inc.,123.11,26984757651,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/adsk
ADP,Automatic Data Processing; Inc.,111.09,49267274106,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/adp
AUTO,AutoWeb; Inc.,8.05,105320669.7,n/a,n/a,Technology,Computer Software: Programming; Data Processing,http://www.nasdaq.com/symbol/auto
AVDL,Avadel Pharmaceuticals plc,9.1908,372547258.2,40534802,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/avdl
ATXI,Avenue Therapeutics; Inc.,4.63,46489867.04,n/a,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/atxi
AVEO,AVEO Pharmaceuticals; Inc.,3.03,358472694.6,n/a,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aveo
AVXS,AveXis; Inc.,95.78,3057819218,n/a,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/avxs
AVNW,Aviat Networks; Inc.,13.69,72802831.33,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/avnw
AVID,Avid Technology; Inc.,5.1,209762051.4,n/a,1993,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/avid
AVGR,Avinger; Inc.,0.2984,7135944.762,n/a,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/avgr
AVIR,Aviragen Therapeutics; Inc.,0.5302,20491825.46,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/avir
CAR,Avis Budget Group; Inc.,33.46,2765545456,n/a,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/car
AHPA,Avista Healthcare Public Acquisition Corp.,9.95,385562500,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/ahpa
AHPAU,Avista Healthcare Public Acquisition Corp.,10.35,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/ahpau
AHPAW,Avista Healthcare Public Acquisition Corp.,0.38,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/ahpaw
AWRE,Aware; Inc.,4.507,97407947.64,n/a,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/awre
ACLS,Axcelis Technologies; Inc.,33.825,1062550408,n/a,2000,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/acls
AXGN,AxoGen; Inc.,25,836402275,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/axgn
AAXN,Axon Enterprise; Inc.,21.15,1117427023,n/a,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/aaxn
AXON          ,Axovant Sciences Ltd.,5.33,574095152.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/axon
AXSM,Axsome Therapeutics; Inc.,4.95,116874286.7,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/axsm
AXTI,AXT Inc,8.8,340160858.4,n/a,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/axti
AYTU,Aytu BioScience; Inc.,3.06,12306775.32,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aytu
AZRX,AzurRx BioPharma; Inc.,2.98,34431355.08,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/azrx
BCOM,B Communications Ltd.,16.09,480914734.1,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/bcom
RILY,B. Riley Financial; Inc.,16.5,435859924.5,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rily
RILYL,B. Riley Financial; Inc.,25.65,0,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rilyl
RILYZ,B. Riley Financial; Inc.,25.7,0,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rilyz
BOSC,B.O.S. Better Online Solutions,1.91,6181369.29,n/a,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/bosc
BIDU,Baidu; Inc.,237.32,65386420639,275520060,2005,Technology,Computer Software: Programming; Data Processing,http://www.nasdaq.com/symbol/bidu
BCPC,Balchem Corporation,82.8,2649950824,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bcpc
BWINA,Baldwin & Lyons; Inc.,23.15,350071221.1,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/bwina
BWINB,Baldwin & Lyons; Inc.,23.05,348559034.4,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/bwinb
BLDP,Ballard Power Systems; Inc.,5.105,904481734.1,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bldp
BANF,BancFirst Corporation,51.4,1637761438,n/a,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/banf
BANFP,BancFirst Corporation,26.8,26800000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banfp
BCTF,Bancorp 34; Inc.,14.1678,48792798.11,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bctf
BAND,Bandwidth Inc.,21.2,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/band
BKMU,Bank Mutual Corporation,10.1,463978486.4,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bkmu
BOCH,Bank of Commerce Holdings (CA),11.35,184552827.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/boch
BMRC,Bank of Marin Bancorp,65.55,404820478.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bmrc
BMLP,Bank Of Montreal,47.7175,47717500,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bmlp
BKSC,Bank of South Carolina Corp.,18.35,91383165.15,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bksc
BOTJ,Bank of the James Financial Group; Inc.,14.88,65151127.68,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/botj
OZRK,Bank of the Ozarks,43.055,5519356202,n/a,1997,Finance,Major Banks,http://www.nasdaq.com/symbol/ozrk
BFIN,BankFinancial Corporation,15.285,275885430.6,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bfin
BWFG,Bankwell Financial Group; Inc.,33.51,258227222.3,n/a,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/bwfg
BANR,Banner Corporation,54.58,1796036879,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banr
BZUN,Baozun Inc.,32.8538,1218633322,37092614,2015,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/bzun
TAPR,Barclays Inverse US Treasury Composite ETN,21.65,14724165,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/tapr
DLBL,Barclays PLC,78.32,4786683.44,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dlbl
DTYL,Barclays PLC,77.8787,5357509.409,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtyl
BHAC,Barington/Hilco Acquisition Corp.,10.4599,49685947.55,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhac
BHACR,Barington/Hilco Acquisition Corp.,0.1998,0,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhacr
BHACU,Barington/Hilco Acquisition Corp.,8.52,0,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhacu
BHACW,Barington/Hilco Acquisition Corp.,0.05,0,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhacw
BBSI,Barrett Business Services; Inc.,64.53,470769451.7,n/a,1993,Technology,Professional Services,http://www.nasdaq.com/symbol/bbsi
BSET,Bassett Furniture Industries; Incorporated,38.1,409015311,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/bset
BYBK,Bay Bancorp; Inc.,11.7,125399301.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bybk
BV,Bazaarvoice; Inc.,4.5,386500383,n/a,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bv
BCBP,BCB Bancorp; Inc. (NJ),14.1,211946843.1,n/a,2005,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bcbp
BECN,Beacon Roofing Supply; Inc.,54.87,3713657951,n/a,2004,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/becn
BSF,Bear State Financial; Inc.,10.29,388240022.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bsf
BBGI,Beasley Broadcast Group; Inc.,9.95,277684600,n/a,2000,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/bbgi
BEBE,bebe stores; inc.,5.15,41784447.75,n/a,1998,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/bebe
BBBY,Bed Bath & Beyond Inc.,20.03,2869128727,n/a,1992,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/bbby
BGNE,BeiGene; Ltd.,84.19,2183212386,25931968,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bgne
BELFA,Bel Fuse Inc.,21.87,263398212.2,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfa
